idx,sentence,label
2368,"style adventure that plays like a bad soap opera , with passable performances from everyone in the cast ",0
603,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ",1
25284,"i liked the original short story but this movie , even at an hour and twenty-some minutes , it 's too long and ",0
7158,"it 's light on the chills and heavy on the atmospheric weirdness , ",1
4219,"an unflinching , complex portrait of a modern israel that is rarely seen on-screen ",1
39684,", however , having sucked dry the undead action flick formula , blade ii mutates into a gross-out monster movie with effects that are more silly than scary . ",0
51085,"a comedy as i 've seen in a while , a meander through worn-out material ",0
26726,"distances you by throwing out so many red herrings , so many false scares , that the genuine ones barely register . ",0
21198,than seeing an otherwise good movie marred beyond redemption by a disastrous ending ,0
28725,"it 's the work of an artist , one whose view of america , history and the awkwardness of human life is generous and deep ",1
39094,a cinematic fluidity and sense of intelligence that makes it work more than it probably should ,1
34186,"some good , organic character work , lots of obvious political insights and ",1
28831,"can explode obnoxiously into 2,500 screens while something of bubba ho-tep 's clearly evident quality may end up languishing on a shelf somewhere ",0
5613,returning director rob minkoff ... and screenwriter bruce joel rubin ,1
14524,are immune to the folly of changing taste and attitude ,1
38998,"kapur fails to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) . ",0
39169,of new york 's finest and a nicely understated expression of the grief ,1
63411,"the only way to tolerate this insipid , brutally clueless film ",0
64665,"limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly ",0
17410,"the appeal of the vulgar , sexist , racist humor went over my head or -- considering just how low brow it is -- perhaps it snuck under my feet ",0
62031,"as the dominant christine , sylvie testud is icily brilliant . ",1
29712,"resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates . ",0
24287,", this remains a film about something , one that attempts and often achieves a level of connection and concern . ",1
63508,that examines many different ideas from happiness to guilt in an intriguing bit of storytelling ,1
63467,taken outside the context of the current political climate ( see : terrorists are more evil than ever ! ) ,0
43078,each trailer park you drive past -- even if it chiefly inspires you to drive a little faster ,1
26017,the viewer is left puzzled by the mechanics of the delivery ,0
30149,"human nature , in short , is n't nearly as funny as it thinks it is ; ",0
10088,what 's really so appealing about the characters is their resemblance to everyday children . ,1
47001,"thanks to kline 's superbly nuanced performance , that pondering ",1
9685,"the problem , amazingly enough , is the screenplay . ",0
27470,"the heedless impetuousness of youth is on full , irritating display in ( this ) meandering and pointless french coming-of-age import from writer-director anne-sophie birot . ",0
13830,"is better than any summer blockbuster we had to endure last summer , and hopefully , sets the tone for a summer of good stuff ",1
58176,"instead go rent `` shakes the clown '' , a much funnier film with a similar theme and an equally great robin williams performance ",0
30586,"whose lives were as claustrophic , suffocating and chilly as the attics to which they were inevitably consigned ",0
33713,"their lofty perch , that finally makes sex with strangers , which opens today in the new york metropolitan area , so distasteful ",0
18368,directions and descends into such message-mongering moralism that its good qualities are obscured ,0
8052,"it is parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill ",0
28956,"sc2 is an autopilot hollywood concoction lacking in imagination and authentic christmas spirit , yet it 's geared toward an audience full of masters of both . ",0
36249,"does n't try to surprise us with plot twists , but rather seems to enjoy its own transparency ",1
35840,by african-americans because of its broad racial insensitivity towards african-americans ,0
46770,"is the last thing any of these three actresses , nor their characters , deserve ",0
7324,an intimacy that sucks you in and dares you not to believe it ,1
64294,the problem is that it is one that allows him to churn out one mediocre movie after another . ,0
22423,"has a lot going for it , not least the brilliant performances by testud ... and parmentier . ",1
45057,"of this bittersweet , uncommonly sincere movie that portrays the frank humanity of ... emotional recovery ",1
9899,by people to whom the idea of narrative logic or cohesion is an entirely foreign concept ,0
34169,is corny in a way that bespeaks an expiration date passed a long time ago . ,0
61753,is never especially clever and often is rather pretentious . ,0
63952,succumb to appearing in this junk that 's tv sitcom material at best ,0
64068,could watch this movie and be so skeeved out that they 'd need a shower ,0
18779,"that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints ",1
16591,"this is popcorn movie fun with equal doses of action , cheese , ham and cheek ( as well as a serious debt to the road warrior ) , but ",1
58582,"unfortunately , the experience of actually watching the movie is less compelling than the circumstances of its making . ",0
